Idx_Sample,SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,SO3,TiO2,P2O5,SrO,Mn2O3,MnO,LOI,Cement (kg/m3),FA (kg/m3),GGBFS (kg/m3),SF (kg/m3),Kaolin (kg/m3),Other SCM (kg/m3),Coarse aggregate (kg/m3),Fine aggregate (kg/m3),Na2SiO3,NaOH,NaOH specific gravity,Na2SiO3 specific gravity,Total solution,Na2O (l),Sio2 (l),H2O,Na2O (Dry),Sio2 (Dry),Water,Total NaOH,Concentration (M) NaOH,Water,NaOH (Dry),Additional water,Superplasticizer,water -eff,Initial curing time (day),Initial curing temp (C),Final curing temp (C),Mixture CO2 (Na2SiO3 as solution),28-d Cubic compressive strength (MPa)
1231,46.78,22.52,9.15,2.24,1.33,0.89,4.09,0.9,1.05,0.17,0,0,0.05,3.57,0,391,0,0,0,0,1111,721,92,75,0,0,92,0.128,0.255,0.62,11.78,23.46,56.764,75,7.5,52.5,22.5,0,0,109.264,28,70,65,895.0651,21.829
1232,46.78,22.52,9.15,2.24,1.33,0.89,4.09,0.9,1.05,0.17,0,0,0.05,3.57,0,380,0,0,0,0,1111,721,89,73,0,0,89,0.128,0.255,0.62,11.39,22.7,54.913,73,7.5,51.1,21.9,0,0,106.013,28,70,65,892.7921,16.6001
1233,46.78,22.52,9.15,2.24,1.33,0.89,4.09,0.9,1.05,0.17,0,0,0.05,3.57,0,371,0,0,0,0,1111,721,87,72,0,0,87,0.128,0.255,0.62,11.14,22.19,53.679,72,7.5,50.4,21.6,0,0,104.079,28,70,65,891.4616,12.4803
1234,46.78,22.52,9.15,2.24,1.33,0.89,4.09,0.9,1.05,0.17,0,0,0.05,3.57,0,367,0,0,0,0,1145,742,86,71,0,0,86,0.128,0.255,0.62,11.01,21.93,53.062,71,7.5,49.7,21.3,0,0,102.762,28,70,65,890.7751,18.8635
1235,46.78,22.52,9.15,2.24,1.33,0.89,4.09,0.9,1.05,0.17,0,0,0.05,3.57,0,357,0,0,0,0,1145,742,84,69,0,0,84,0.128,0.255,0.62,10.75,21.42,51.828,69,7.5,48.3,20.7,0,0,100.128,28,70,65,888.8661,16.2253
1236,46.78,22.52,9.15,2.24,1.33,0.89,4.09,0.9,1.05,0.17,0,0,0.05,3.57,0,348,0,0,0,0,1145,742,82,67,0,0,82,0.128,0.255,0.62,10.5,20.91,50.594,67,7.5,46.9,20.1,0,0,97.494,28,70,65,886.9611,11.7314
1237,46.78,22.52,9.15,2.24,1.33,0.89,4.09,0.9,1.05,0.17,0,0,0.05,3.57,0,355,0,0,0,0,1160,753,84,69,0,0,84,0.128,0.255,0.62,10.75,21.42,51.828,69,7.5,48.3,20.7,0,0,100.128,28,70,65,888.9829,20.3272
1238,46.78,22.52,9.15,2.24,1.33,0.89,4.09,0.9,1.05,0.17,0,0,0.05,3.57,0,346,0,0,0,0,1160,753,81,67,0,0,81,0.128,0.255,0.62,10.37,20.66,49.977,67,7.5,46.9,20.1,0,0,96.877,28,70,65,886.7179,16.5798
1239,46.78,22.52,9.15,2.24,1.33,0.89,4.09,0.9,1.05,0.17,0,0,0.05,3.57,0,337,0,0,0,0,1160,753,79,65,0,0,79,0.128,0.255,0.62,10.11,20.15,48.743,65,7.5,45.5,19.5,0,0,94.243,28,70,65,884.8129,10.2397
1240,43.3175314861461,20.2733753148615,7.4008564231738,10.4942065491184,2.4463476070529,0.92183879093199,3.4611838790932,1.07113350125945,0.974382871536524,0.136171284634761,0,0,0.141536523929471,3.33717884130982,0,318,79,0,0,0,1111,721,93,77,0,0,93,0.128,0.255,0.62,11.9,23.72,57.381,77,7.5,53.9,23.1,0,0,111.281,0,20,24,91.8901,38.8586
1241,43.3090155440415,20.2678497409326,7.39655440414508,10.5145077720207,2.4490932642487,0.921917098445596,3.45963730569948,1.07155440414508,0.97419689119171,0.136088082901554,0,0,0.141761658031088,3.33660621761658,0,309,77,0,0,0,1111,721,91,75,0,0,91,0.128,0.255,0.62,11.65,23.21,56.147,75,7.5,52.5,22.5,0,0,108.647,0,20,24,89.8811,38.4302
1242,43.3092553191489,20.2680053191489,7.39667553191489,10.5139361702128,2.44901595744681,0.921914893617021,3.45968085106383,1.07154255319149,0.974202127659574,0.136090425531915,0,0,0.141755319148936,3.33662234042553,0,301,75,0,0,0,1111,721,89,73,0,0,89,0.128,0.255,0.62,11.39,22.7,54.913,73,7.5,51.1,21.9,0,0,106.013,0,20,24,87.8761,37.6314
1243,43.3189645776567,20.2743051771117,7.40158038147139,10.4907901907357,2.44588555858311,0.921825613079019,3.46144414168937,1.07106267029973,0.97441416893733,0.136185286103542,0,0,0.14149863760218,3.33727520435967,0,294,73,0,0,0,1111,721,86,71,0,0,86,0.128,0.255,0.62,11.01,21.93,53.062,71,7.5,49.7,21.3,0,0,102.762,0,20,24,85.5151,30.9016
1244,43.2904395604396,20.2557967032967,7.38717032967033,10.5587912087912,2.45508241758242,0.922087912087912,3.45626373626374,1.07247252747253,0.973791208791209,0.135906593406593,0,0,0.142252747252747,3.33535714285714,0,291,73,0,0,0,1145,742,85,70,0,0,85,0.128,0.255,0.62,10.88,21.68,52.445,70,7.5,49,21,0,0,101.445,0,20,24,84.8326,40.5231
1245,43.2901694915254,20.2556214689266,7.38703389830509,10.5594350282486,2.45516949152542,0.922090395480226,3.45621468926554,1.07248587570621,0.973785310734463,0.13590395480226,0,0,0.14225988700565,3.33533898305085,0,283,71,0,0,0,1145,742,83,68,0,0,83,0.128,0.255,0.62,10.62,21.17,51.211,68,7.5,47.6,20.4,0,0,98.811,0,20,24,82.8276,35.2748
1246,43.3,20.262,7.392,10.536,2.452,0.922,3.458,1.072,0.974,0.136,0,0,0.142,3.336,0,276,69,0,0,0,1145,742,81,67,0,0,81,0.128,0.255,0.62,10.37,20.66,49.977,67,7.5,46.9,20.1,0,0,96.877,0,20,24,81.4011,30.0265
1247,43.3096398891967,20.2682548476454,7.39686980609418,10.5130193905817,2.448891966759,0.92191135734072,3.45975069252078,1.07152354570637,0.974210526315789,0.136094182825485,0,0,0.141745152354571,3.33664819944598,0,289,72,0,0,0,1160,753,85,70,0,0,85,0.128,0.255,0.62,10.88,21.68,52.445,70,7.5,49,21,0,0,101.445,0,20,24,84.8974,37.1083
1248,43.3099145299145,20.268433048433,7.39700854700855,10.5123646723647,2.44880341880342,0.921908831908832,3.45980056980057,1.07150997150997,0.974216524216524,0.136096866096866,0,0,0.141737891737892,3.33666666666667,0,281,70,0,0,0,1160,753,83,68,0,0,83,0.128,0.255,0.62,10.62,21.17,51.211,68,7.5,47.6,20.4,0,0,98.811,0,20,24,82.8924,38.1614
1249,43.320350877193,20.2752046783626,7.40228070175439,10.487485380117,2.44543859649123,0.921812865497076,3.46169590643275,1.07099415204678,0.974444444444444,0.136198830409357,0,0,0.141461988304094,3.33736842105263,0,274,68,0,0,0,1160,753,81,66,0,0,81,0.128,0.255,0.62,10.37,20.66,49.977,66,7.5,46.2,19.8,0,0,96.177,0,20,24,80.8914,34.0268
1250,43.2895808383234,20.2552395209581,7.38673652694611,10.5608383233533,2.45535928143713,0.922095808383234,3.45610778443114,1.07251497005988,0.97377245508982,0.135898203592814,0,0,0.142275449101796,3.3352994011976,0,267,67,0,0,0,1160,753,79,64,0,0,79,0.128,0.255,0.62,10.11,20.15,48.743,64,7.5,44.8,19.2,0,0,93.543,0,20,24,78.9424,32.1143
1251,39.828743718593,18.0096733668342,5.63841708542714,18.8111557788945,3.57118090452261,0.95391959798995,2.82758793969849,1.24356783919598,0.898190954773869,0.102085427135678,0,0,0.233768844221106,3.10258793969849,0,239,159,0,0,0,1111,721,94,77,0,0,94,0.128,0.255,0.62,12.03,23.97,57.998,77,7.5,53.9,23.1,0,0,111.898,0,20,24,96.0941,60.0328
1252,39.8290861618799,18.0098955613577,5.63859007832898,18.8103394255875,3.57107049608355,0.953916449086162,2.8276501305483,1.24355091383812,0.898198433420366,0.102088772845953,0,0,0.233759791122715,3.10261096605744,0,230,153,0,0,0,1111,721,90,74,0,0,90,0.128,0.255,0.62,11.52,22.95,55.53,74,7.5,51.8,22.2,0,0,107.33,0,20,24,92.5826,57.9994
1253,39.8292063492063,18.0099735449735,5.63865079365079,18.8100529100529,3.57103174603175,0.953915343915344,2.82767195767196,1.24354497354497,0.898201058201058,0.102089947089947,0,0,0.233756613756614,3.10261904761905,0,227,151,0,0,0,1111,721,89,73,0,0,89,0.128,0.255,0.62,11.39,22.7,54.913,73,7.5,51.1,21.9,0,0,106.013,0,20,24,91.5321,60.9332
1254,39.8295867768595,18.0102203856749,5.63884297520661,18.8091460055096,3.57090909090909,0.953911845730028,2.82774104683196,1.2435261707989,0.898209366391185,0.102093663911846,0,0,0.233746556473829,3.10264462809917,0,218,145,0,0,0,1111,721,86,70,0,0,86,0.128,0.255,0.62,11.01,21.93,53.062,70,7.5,49,21,0,0,102.062,0,20,24,88.3806,50.9846
1255,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0,0,0.234,3.102,0,219,146,0,0,0,1145,742,86,70,0,0,86,0.128,0.255,0.62,11.01,21.93,53.062,70,7.5,49,21,0,0,102.062,0,20,24,88.7006,58.2677
1256,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0,0,0.234,3.102,0,216,144,0,0,0,1145,742,85,69,0,0,85,0.128,0.255,0.62,10.88,21.68,52.445,69,7.5,48.3,20.7,0,0,100.745,0,20,24,87.6501,55.7848
1257,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0,0,0.234,3.102,0,213,142,0,0,0,1145,742,84,69,0,0,84,0.128,0.255,0.62,10.75,21.42,51.828,69,7.5,48.3,20.7,0,0,100.128,0,20,24,87.1741,56.2186
1258,39.83,18.0104885057471,5.63905172413793,18.8081609195402,3.57077586206897,0.953908045977012,2.82781609195402,1.24350574712644,0.898218390804598,0.102097701149425,0,0,0.233735632183908,3.1026724137931,0,209,139,0,0,0,1160,753,82,67,0,0,82,0.128,0.255,0.62,10.5,20.91,50.594,67,7.5,46.9,20.1,0,0,97.494,0,20,24,85.2579,56.9035
1259,39.7994690265487,17.9906784660767,5.62362831858407,18.8809439528024,3.58061946902655,0.954188790560472,2.82227138643068,1.24501474926254,0.897551622418879,0.101799410029499,0,0,0.234542772861357,3.10061946902655,0,203,136,0,0,0,1160,753,80,65,0,0,80,0.128,0.255,0.62,10.24,20.4,49.36,65,7.5,45.5,19.5,0,0,94.86,0,20,24,83.2089,55.6864
1260,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0,0,0.234,3.102,0,198,132,0,0,0,1160,753,78,64,0,0,78,0.128,0.255,0.62,9.98,19.89,48.126,64,7.5,44.8,19.2,0,0,92.926,0,20,24,81.6864,36.1373
1261,34.5953846153846,14.6140053050398,2.99466843501326,31.2870026525199,5.25848806366048,1.0020424403183,1.87716180371353,1.50222811671088,0.783899204244032,0.0509549071618037,0,0,0.372122015915119,2.75068965517241,0,113,264,0,0,0,1111,721,89,73,0,0,89,0.128,0.255,0.62,11.39,22.7,54.913,73,7.5,51.1,21.9,0,0,106.013,0,20,24,96.9521,77.3575
1262,34.6145403899721,14.62643454039,3.00434540389972,31.2413370473538,5.25231197771588,1.00186629526462,1.88064066852368,1.50128133704735,0.784317548746518,0.0511420612813371,0,0,0.371615598885794,2.75197771587744,0,108,251,0,0,0,1111,721,84,69,0,0,84,0.128,0.255,0.62,10.75,21.42,51.828,69,7.5,48.3,20.7,0,0,100.128,0,20,24,92.1581,70.8577
1263,34.6,14.617,2.997,31.276,5.257,1.002,1.878,1.502,0.784,0.051,0,0,0.372,2.751,0,105,245,0,0,0,1111,721,82,68,0,0,82,0.128,0.255,0.62,10.5,20.91,50.594,68,7.5,47.6,20.4,0,0,98.194,0,20,24,90.5396,64.8256
1264,34.5901694915254,14.6106214689266,2.99203389830508,31.2994350282486,5.26016949152542,1.00209039548023,1.87621468926554,1.50248587570621,0.783785310734463,0.0509039548022599,0,0,0.37225988700565,2.75033898305085,0,106,248,0,0,0,1145,742,83,68,0,0,83,0.128,0.255,0.62,10.62,21.17,51.211,68,7.5,47.6,20.4,0,0,98.811,0,20,24,91.3236,70.5511
1265,34.5948367952522,14.613649851632,2.99439169139466,31.2883086053412,5.2586646884273,1.00204747774481,1.87706231454006,1.50225519287834,0.783887240356083,0.0509495548961424,0,0,0.37213649851632,2.7506528189911,0,101,236,0,0,0,1145,742,79,65,0,0,79,0.128,0.255,0.62,10.11,20.15,48.743,65,7.5,45.5,19.5,0,0,94.243,0,20,24,87.5161,68.4825
1266,34.6158662613982,14.6272948328267,3.00501519756839,31.2381762917933,5.25188449848024,1.00185410334347,1.88088145896657,1.50121580547112,0.784346504559271,0.0511550151975684,0,0,0.371580547112462,2.75206686930091,0,99,230,0,0,0,1145,742,77,63,0,0,77,0.128,0.255,0.62,9.86,19.64,47.509,63,7.5,44.1,18.9,0,0,91.609,0,20,24,85.3271,68.0015
1267,34.6050728862974,14.6202915451895,2.99956268221574,31.2639067055394,5.25536443148688,1.00195335276968,1.87892128279883,1.50174927113703,0.784110787172012,0.0510495626822157,0,0,0.371865889212828,2.75134110787172,0,103,240,0,0,0,1160,753,81,66,0,0,81,0.128,0.255,0.62,10.37,20.66,49.977,66,7.5,46.2,19.8,0,0,96.177,0,20,24,89.1514,72.2589
1268,34.6106748466258,14.6239263803681,3.00239263803681,31.2505521472393,5.25355828220859,1.0019018404908,1.87993865030675,1.50147239263804,0.784233128834356,0.0511042944785276,0,0,0.371717791411043,2.75171779141104,0,98,228,0,0,0,1160,753,77,63,0,0,77,0.128,0.255,0.62,9.86,19.64,47.509,63,7.5,44.1,18.9,0,0,91.609,0,20,24,85.3439,66.8746
1269,34.5781132075472,14.6027987421384,2.98594339622642,31.3281761006289,5.26405660377358,1.00220125786164,1.8740251572327,1.50308176100629,0.783522012578616,0.0507861635220126,0,0,0.372578616352201,2.74952830188679,0,95,223,0,0,0,1160,753,75,61,0,0,75,0.128,0.255,0.62,9.6,19.13,46.275,61,7.5,42.7,18.3,0,0,88.975,0,20,24,83.2029,61.5788
1315,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,0,25,24,132.6688,25.4
1316,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,0,25,24,132.6688,24.4
1317,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,1,80,24,167.960466666667,43.3
1318,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,1,80,24,167.960466666667,49.1
1319,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,1,80,24,167.960466666667,48.1
1320,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,1,80,24,167.960466666667,49.1
1321,45.009,15.856,11.007,10.558,9.486,3.653,1.131,0.034,2.4,0.426,0,0,0,1,0,0,0,0,0,384,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,94.12712,15.5
1322,50.0661,14.3264,9.9493,9.5572,8.5774,3.2877,1.0179,0.0306,2.16,0.3834,0,0,0,0.9,0,38.4,0,0,0,345.6,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,94.25528,10
1323,55.1232,12.7968,8.8916,8.5564,7.6688,2.9224,0.9048,0.0272,1.92,0.3408,0,0,0,0.8,0,76.8,0,0,0,307.2,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,94.40888,8.75
1324,60.1803,11.2672,7.8339,7.5556,6.7602,2.5571,0.7917,0.0238,1.68,0.2982,0,0,0,0.7,0,115.2,0,0,0,268.8,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,94.56248,3
1325,65.2374,9.7376,6.7762,6.5548,5.8516,2.1918,0.6786,0.0204,1.44,0.2556,0,0,0,0.6,0,153.6,0,0,0,230.4,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,94.71608,4.25
1326,70.2945,8.208,5.7185,5.554,4.943,1.8265,0.5655,0.017,1.2,0.213,0,0,0,0.5,0,192,0,0,0,192,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,94.86968,3.5
1327,45.7081,17.6604,10.3063,9.6222,8.6184,3.3707,1.1009,0.0306,2.187,0.3834,0,0,0,1.045,0,38.4,0,0,0,345.6,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,94.25528,16
1328,46.4072,19.4648,9.6056,8.6864,7.7508,3.0884,1.0708,0.0272,1.974,0.3408,0,0,0,1.09,0,76.8,0,0,0,307.2,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,94.40888,18.5
1329,47.1063,21.2692,8.9049,7.7506,6.8832,2.8061,1.0407,0.0238,1.761,0.2982,0,0,0,1.135,0,115.2,0,0,0,268.8,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,94.56248,20.5
1330,47.8054,23.0736,8.2042,6.8148,6.0156,2.5238,1.0106,0.0204,1.548,0.2556,0,0,0,1.18,0,153.6,0,0,0,230.4,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,94.71608,16.25
1331,48.5045,24.878,7.5035,5.879,5.148,2.2415,0.9805,0.017,1.335,0.213,0,0,0,1.225,0,192,0,0,0,192,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,94.86968,13
1332,43.8881,15.7504,10.2063,13.3822,9.2464,3.3127,1.0619,0.0306,2.16,0.3834,0,0,0,1.08,0,0,38.4,0,0,345.6,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,96.09848,17.5
1333,42.7672,15.6448,9.4056,16.2064,9.0068,2.9724,0.9928,0.0272,1.92,0.3408,0,0,0,1.16,0,0,76.8,0,0,307.2,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,98.09528,24
1334,41.6463,15.5392,8.6049,19.0306,8.7672,2.6321,0.9237,0.0238,1.68,0.2982,0,0,0,1.24,0,0,115.2,0,0,268.8,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,100.09208,33
1335,40.5254,15.4336,7.8042,21.8548,8.5276,2.2918,0.8546,0.0204,1.44,0.2556,0,0,0,1.32,0,0,153.6,0,0,230.4,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,102.08888,46
1336,39.4045,15.328,7.0035,24.679,8.288,1.9515,0.7855,0.017,1.2,0.213,0,0,0,1.4,0,0,192,0,0,192,1185.6,683.4,103,54.85,0,0,103,0.115,0.3,0.59,11.85,30.9,60.255,54.85,8,37.298,17.552,0,7.68,102.161,0,25,24,104.08568,50.75
1386,51.593,25.134,1.526,7.045,9.34,0.709,2.368,0.686,0.853,0,0,0,0,0,0,360,40,0,0,0,1197,644,107,53,0,0,107,0.1536,0.3071,0.54,16.44,32.86,57.7051,53,10,31.8,21.2,0,4,91.9051,0,25,20,98.9948,21.7153
1387,50.7695,24.491,1.464,8.7425,9.235,0.6835,2.267,0.749,0.8495,0,0,0,0,0,0,340,60,0,0,0,1200,646,107,53,0,0,107,0.1536,0.3071,0.54,16.44,32.86,57.7051,53,10,31.8,21.2,0,4,91.9051,0,25,20,99.9788,29.3796
1388,49.946,23.848,1.402,10.44,9.13,0.658,2.166,0.812,0.846,0,0,0,0,0,0,320,80,0,0,0,1203,646,107,53,0,0,107,0.1536,0.3071,0.54,16.44,32.86,57.7051,53,10,31.8,21.2,0,4,91.9051,0,25,20,100.9532,41.8978
1389,49.1225,23.205,1.34,12.1375,9.025,0.6325,2.065,0.875,0.8425,0,0,0,0,0,0,300,100,0,0,0,1207,650,107,53,0,0,107,0.1536,0.3071,0.54,16.44,32.86,57.7051,53,10,31.8,21.2,0,4,91.9051,0,25,20,101.9516,46.7518
1390,48.299,22.562,1.278,13.835,8.92,0.607,1.964,0.938,0.839,0,0,0,0,0,0,280,120,0,0,0,1210,652,107,53,0,0,107,0.1536,0.3071,0.54,16.44,32.86,57.7051,53,10,31.8,21.2,0,4,91.9051,0,25,20,102.9356,56.4599
1391,50.7695,24.491,1.464,8.7425,9.235,0.6835,2.267,0.749,0.8495,0,0,0,0,0,0,340,60,0,0,0,1200,646,107,53,0,0,107,0.1536,0.3071,0.54,16.44,32.86,57.7051,53,12,27.56,25.44,0,4,87.6651,0,25,20,108.0984,33.8272
1392,49.946,23.848,1.402,10.44,9.13,0.658,2.166,0.812,0.846,0,0,0,0,0,0,320,80,0,0,0,1203,648,107,53,0,0,107,0.1536,0.3071,0.54,16.44,32.86,57.7051,53,12,27.56,25.44,0,4,87.6651,0,25,20,109.0824,45.1852
1393,49.1225,23.205,1.34,12.1375,9.025,0.6325,2.065,0.875,0.8425,0,0,0,0,0,0,300,100,0,0,0,1222,658,107,53,0,0,107,0.1536,0.3071,0.54,16.44,32.86,57.7051,53,12,27.56,25.44,0,4,87.6651,0,25,20,110.1816,57.284
1394,50.7695,24.491,1.464,8.7425,9.235,0.6835,2.267,0.749,0.8495,0,0,0,0,0,0,340,60,0,0,0,1209,651,93,47,0,0,93,0.1536,0.3071,0.54,14.28,28.56,50.1549,47,10,28.2,18.8,0,4,80.7549,0,25,20,90.41,29.6205
1395,49.946,23.848,1.402,10.44,9.13,0.658,2.166,0.812,0.846,0,0,0,0,0,0,320,80,0,0,0,1227,661,93,47,0,0,93,0.1536,0.3071,0.54,14.28,28.56,50.1549,47,10,28.2,18.8,0,4,80.7549,0,25,20,91.5044,41.1887
1396,49.1225,23.205,1.34,12.1375,9.025,0.6325,2.065,0.875,0.8425,0,0,0,0,0,0,300,100,0,0,0,1246,671,93,47,0,0,93,0.1536,0.3071,0.54,14.28,28.56,50.1549,47,10,28.2,18.8,0,4,80.7549,0,25,20,92.6036,48.6402
1397,50.7695,24.491,1.464,8.7425,9.235,0.6835,2.267,0.749,0.8495,0,0,0,0,0,0,340,60,0,0,0,1184,637,96,64,0,0,96,0.1536,0.3071,0.54,14.75,29.48,51.7728,64,10,38.4,25.6,0,4,92.5728,0,25,20,104.3248,24.717
1398,49.1225,23.205,1.34,12.1375,9.025,0.6325,2.065,0.875,0.8425,0,0,0,0,0,0,300,100,0,0,0,1223,659,114,46,0,0,114,0.1536,0.3071,0.54,17.51,35.01,61.4802,46,10,27.6,18.4,0,4,91.4802,0,25,20,99.2296,38.7337
1713,54.234,24.65,3.385,11.063,0,0.319,0.71,0,0,0,0,0,0,0.456,0,350,150,0,0,0,1007,628,120,80,14115,1.4,120,0.1,0.275,0.625,12,33,75,80,14,35.2,44.8,122,7.5,236.7,0,24,24,160.14,66.23
1714,54.234,24.65,3.385,11.063,0,0.319,0.71,0,0,0,0,0,0,0.456,0,280,120,0,0,0,1091,680,120,80,14115,1.4,120,0.1,0.275,0.625,12,33,75,80,14,35.2,44.8,122,4.8,235.08,0,24,24,153.8768,56.42
1715,54.234,24.65,3.385,11.063,0,0.319,0.71,0,0,0,0,0,0,0.456,0,233,100,0,0,0,1129,704,120,80,14115,1.4,120,0.1,0.275,0.625,12,33,75,80,14,35.2,44.8,122,2.5,233.7,0,24,24,148.6224,49.58
1716,54.234,24.65,3.385,11.063,0,0.319,0.71,0,0,0,0,0,0,0.456,0,200,85,0,0,0,1163,726,120,80,14115,1.4,120,0.1,0.275,0.625,12,33,75,80,14,35.2,44.8,122,0,232.2,0,24,24,143.2792,39.6
1717,54.234,24.65,3.385,11.063,0,0.319,0.71,0,0,0,0,0,0,0.456,0,175,75,0,0,0,1190,742,120,80,14115,1.4,120,0.1,0.275,0.625,12,33,75,80,14,35.2,44.8,122,0,232.2,0,24,24,142.8656,32.73
1718,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,0,25,24,132.6688,25.4
1719,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,0,25,24,132.6688,24.4
1720,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,1,80,24,167.960466666667,43.3
1721,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,1,80,24,167.960466666667,49.1
1724,49.227399,26.135609,4.543646,8.32401,3.697104,0.77615,4.641551,2.1431,1.144736,0,0,0,0,0,14,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,0,25,24,144.4288,20.2
1725,49.227399,26.135609,4.543646,8.32401,3.697104,0.77615,4.641551,2.1431,1.144736,0,0,0,0,0,14,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,0,25,24,144.4288,25.2
1726,49.227399,26.135609,4.543646,8.32401,3.697104,0.77615,4.641551,2.1431,1.144736,0,0,0,0,0,14,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,1,80,24,179.720466666667,51
