Idx_Sample,SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,SO3,TiO2,P2O5,SrO,Mn2O3,MnO,LOI,Cement (kg/m3),FA (kg/m3),GGBFS (kg/m3),SF (kg/m3),Kaolin (kg/m3),Other SCM (kg/m3),Coarse aggregate (kg/m3),Fine aggregate (kg/m3),Na2SiO3,NaOH,NaOH specific gravity,Na2SiO3 specific gravity,Total solution,Na2O (l),Sio2 (l),H2O,Na2O (Dry),Sio2 (Dry),Water,Total NaOH,Concentration (M) NaOH,Water,NaOH (Dry),Additional water,Superplasticizer,water -eff,Initial curing time (day),Initial curing temp (C),Final curing temp (C),Mixture CO2 (Na2SiO3 as solution),7-d Cubic compressive strength (MPa)
1391,50.7695,24.491,1.464,8.7425,9.235,0.6835,2.267,0.749,0.8495,0,0,0,0,0,0,340,60,0,0,0,1200,646,107,53,0,0,107,0.1536,0.3071,0.54,16.44,32.86,57.7051,53,12,27.56,25.44,0,4,87.6651,0,25,20,108.0984,19.0123
1392,49.946,23.848,1.402,10.44,9.13,0.658,2.166,0.812,0.846,0,0,0,0,0,0,320,80,0,0,0,1203,648,107,53,0,0,107,0.1536,0.3071,0.54,16.44,32.86,57.7051,53,12,27.56,25.44,0,4,87.6651,0,25,20,109.0824,26.9136
1393,49.1225,23.205,1.34,12.1375,9.025,0.6325,2.065,0.875,0.8425,0,0,0,0,0,0,300,100,0,0,0,1222,658,107,53,0,0,107,0.1536,0.3071,0.54,16.44,32.86,57.7051,53,12,27.56,25.44,0,4,87.6651,0,25,20,110.1816,38.7654
1394,50.7695,24.491,1.464,8.7425,9.235,0.6835,2.267,0.749,0.8495,0,0,0,0,0,0,340,60,0,0,0,1209,651,93,47,0,0,93,0.1536,0.3071,0.54,14.28,28.56,50.1549,47,10,28.2,18.8,0,4,80.7549,0,25,20,90.41,18.3857
1395,49.946,23.848,1.402,10.44,9.13,0.658,2.166,0.812,0.846,0,0,0,0,0,0,320,80,0,0,0,1227,661,93,47,0,0,93,0.1536,0.3071,0.54,14.28,28.56,50.1549,47,10,28.2,18.8,0,4,80.7549,0,25,20,91.5044,26.8165
1396,49.1225,23.205,1.34,12.1375,9.025,0.6325,2.065,0.875,0.8425,0,0,0,0,0,0,300,100,0,0,0,1246,671,93,47,0,0,93,0.1536,0.3071,0.54,14.28,28.56,50.1549,47,10,28.2,18.8,0,4,80.7549,0,25,20,92.6036,33.4837
1397,50.7695,24.491,1.464,8.7425,9.235,0.6835,2.267,0.749,0.8495,0,0,0,0,0,0,340,60,0,0,0,1184,637,96,64,0,0,96,0.1536,0.3071,0.54,14.75,29.48,51.7728,64,10,38.4,25.6,0,4,92.5728,0,25,20,104.3248,16.8283
1398,49.1225,23.205,1.34,12.1375,9.025,0.6325,2.065,0.875,0.8425,0,0,0,0,0,0,300,100,0,0,0,1223,659,114,46,0,0,114,0.1536,0.3071,0.54,17.51,35.01,61.4802,46,10,27.6,18.4,0,4,91.4802,0,25,20,99.2296,29.2476
1718,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,0,25,24,132.6688,2.9
1719,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,0,25,24,132.6688,2.9
1720,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,1,80,24,167.960466666667,40.8
1721,50.76,27.32,4.64,5.4,3.72,0.8,4.85,2,1.16,0,0,0,0,0,0,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,1,80,24,167.960466666667,42.7
1724,49.227399,26.135609,4.543646,8.32401,3.697104,0.77615,4.641551,2.1431,1.144736,0,0,0,0,0,14,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,0,25,24,144.4288,7.1
1725,49.227399,26.135609,4.543646,8.32401,3.697104,0.77615,4.641551,2.1431,1.144736,0,0,0,0,0,14,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,0,25,24,144.4288,7.5
1726,49.227399,26.135609,4.543646,8.32401,3.697104,0.77615,4.641551,2.1431,1.144736,0,0,0,0,0,14,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,1,80,24,179.720466666667,46.1
1729,49.227399,26.135609,4.543646,8.32401,3.697104,0.77615,4.641551,2.1431,1.144736,0,0,0,0,0,14,280,0,0,0,0,1309,561,126,84,0,0,126,0.0883,0.2764,0.64,11.13,34.83,80.0478,84,12,43.68,40.32,0,0,123.7278,1,80,24,179.720466666667,49.8
